model,IOU,DICE,PRECISION,RECALL,F1,MSE,Filo # difference,Filo # abs difference,Filo len difference,Filo len abs difference,Single filo # diff,Single filo # abs diff,Fused filo # diff,Fused filo # abs diff
unet++ resnet18 jaccard
fold 10,  0.4216967154797091 ± 0.10514057461559803 , 0.5856064013767642 ± 0.10330625697022901 , 0.6631760107160412 ± 0.059693300028950964 , 0.5670972600527728 ± 0.1954798726915496 , 0.5856064013767642 ± 0.10330625697022902 , 0.015189454 ± 0.008281404 , -14.2 ± 13.22724461102916 , 15.4 ± 11.80847153530041 , -152.4 ± 149.41432327591625 , 159.2 ± 142.1469662004786 , 0.2 ± 5.912698199637792 , 5.8 ± 1.16619037896906 , -2.0 ± 3.286335345030997 , 2.4 ± 3.0066592756745814
unet++ timm-efficientnet-b2 jaccard
fold 1,  0.4790623120154168 ± 0.15912393252397516 , 0.6306412309324585 ± 0.15973904366818384 , 0.6763560112175433 ± 0.14760967703185027 , 0.595961708103371 ± 0.17413808354481441 , 0.6306412309324585 ± 0.15973904366818384 , 0.019175781 ± 0.012688533 , -7.0 ± 6.324555320336759 , 7.8 ± 5.3065996645686395 , -148.0 ± 157.48904723821272 , 148.0 ± 157.48904723821272 , 1.2 ± 5.9464274989274015 , 5.2 ± 3.124099870362662 , -0.8 ± 1.16619037896906 , 1.2 ± 0.7483314773547883
fold 2,  0.41479043715365316 ± 0.09579507885445677 , 0.5799836954629004 ± 0.09443468467339873 , 0.7586423913237287 ± 0.044129517500517496 , 0.48412115013022144 ± 0.12495314832387686 , 0.5799836954629004 ± 0.09443468467339874 , 0.018365232 ± 0.007158704 , -11.8 ± 6.99714227381436 , 11.8 ± 6.99714227381436 , -246.6 ± 109.84643826724651 , 246.6 ± 109.84643826724651 , -2.2 ± 3.1874754901018454 , 3.4 ± 1.854723699099141 , -2.0 ± 0.6324555320336759 , 2.0 ± 0.6324555320336759
fold 3,  0.5158952407002488 ± 0.11145448624121809 , 0.672624485810651 ± 0.10915234468460878 , 0.723929165939784 ± 0.03604607920409764 , 0.6459485727378732 ± 0.15555368258169477 , 0.672624485810651 ± 0.10915234468460883 , 0.026021484 ± 0.018894212 , -22.8 ± 25.576551761330144 , 22.8 ± 25.576551761330144 , -377.4 ± 301.5583525621534 , 377.4 ± 301.5583525621534 , -4.2 ± 2.1354156504062622 , 4.2 ± 2.1354156504062622 , -4.0 ± 6.2289646009589745 , 4.8 ± 5.635601121442148
fold 4,  0.3983317858219345 ± 0.1267905671981055 , 0.557344353411892 ± 0.13677939387035715 , 0.6246076186984472 ± 0.11044144405941311 , 0.5082145587886852 ± 0.15102218896057854 , 0.557344353411892 ± 0.13677939387035715 , 0.027919922 ± 0.00737731 , -6.2 ± 10.943491216243563 , 9.8 ± 7.884161337770809 , -279.6 ± 119.97766458803905 , 279.6 ± 119.97766458803905 , -0.6 ± 9.499473669630333 , 6.6 ± 6.858571279792899 , -0.8 ± 1.469693845669907 , 1.2 ± 1.1661903789690602
fold 5,  0.4632077254204329 ± 0.04751353528890633 , 0.6316674143363039 ± 0.045362611296523934 , 0.6587464666150709 ± 0.050687139746257624 , 0.6280532418786726 ± 0.11836419771205096 , 0.6316674143363039 ± 0.045362611296523914 , 0.02281836 ± 0.007957229 , -6.6 ± 9.134549797335389 , 8.2 ± 7.730459236035076 , -125.4 ± 206.71003845967425 , 161.0 ± 180.3696205019016 , -0.8 ± 5.979966555090421 , 5.2 ± 3.059411708155671 , -0.2 ± 1.1661903789690604 , 1.0 ± 0.6324555320336759
fold 6,  0.36617336101281445 ± 0.18460004141995265 , 0.5064340459151333 ± 0.2216442484369343 , 0.7158387016511181 ± 0.1280876063708661 , 0.4671323275133582 ± 0.23471368065665263 , 0.5064340459151333 ± 0.2216442484369343 , 0.009357422 ± 0.0046795765 , -4.6 ± 12.705904139414873 , 11.8 ± 6.584831053261731 , -62.4 ± 83.02433378233154 , 91.6 ± 48.95140447423343 , -4.0 ± 10.430723848324238 , 10.4 ± 4.079215610874228 , 0.0 ± 0.6324555320336759 , 0.4 ± 0.48989794855663565
fold 7,  0.406599864467925 ± 0.08727110868397157 , 0.5728846051972989 ± 0.08468647210538155 , 0.5962021151979137 ± 0.15664345611219432 , 0.5876594461917811 ± 0.09304582845270576 , 0.5728846051972989 ± 0.08468647210538158 , 0.021013672 ± 0.011654806 , -5.2 ± 4.019950248448357 , 5.6 ± 3.4409301068170506 , -116.6 ± 218.67565022196686 , 213.0 ± 126.67122798804786 , 2.0 ± 10.89954127475097 , 8.8 ± 6.734983296193095 , 0.0 ± 1.6733200530681511 , 1.2 ± 1.1661903789690602
fold 8,  0.4606482077357872 ± 0.07288659040619785 , 0.6273441579936379 ± 0.06818730676146922 , 0.7027535938658344 ± 0.08266894929845969 , 0.5740159182486275 ± 0.0838046307422911 , 0.6273441579936379 ± 0.06818730676146922 , 0.009345703 ± 0.003997145 , -7.2 ± 2.039607805437114 , 7.2 ± 2.039607805437114 , -54.8 ± 53.31191236487395 , 59.6 ± 47.8856972383195 , 0.2 ± 3.867815921162743 , 2.6 ± 2.870540018881465 , -1.6 ± 1.8547236990991407 , 1.6 ± 1.8547236990991407
fold 9,  0.40577041218046545 ± 0.06582006328386836 , 0.5741688738655453 ± 0.06675983230345514 , 0.6161200152344385 ± 0.04294808896568317 , 0.5409052842124932 ± 0.08702388274254842 , 0.5741688738655453 ± 0.06675983230345515 , 0.008466797 ± 0.0025720217 , -9.8 ± 6.337191807101943 , 10.6 ± 4.882622246293481 , -93.6 ± 47.94413415632824 , 93.6 ± 47.94413415632824 , -4.0 ± 7.37563556583431 , 8.0 ± 2.5298221281347035 , -0.4 ± 0.7999999999999999 , 0.8 ± 0.4
fold 10,  0.38357425661176875 ± 0.1258614361749643 , 0.5429455288031202 ± 0.1268179628940253 , 0.702056174601563 ± 0.07580790730138044 , 0.5035493420256346 ± 0.23669796747978467 , 0.5429455288031202 ± 0.12681796289402528 , 0.015494141 ± 0.008843007 , -15.8 ± 19.3225257148231 , 19.4 ± 15.704776343520464 , -180.6 ± 209.14358704010027 , 207.8 ± 182.1443383693273 , 2.4 ± 10.89219904335208 , 10.0 ± 4.9396356140913875 , -2.6 ± 4.317406628984581 , 3.0 ± 4.049691346263317
unet++ timm-efficientnet-b3 jaccard
fold 1,  0.4582380225592888 ± 0.13834995043272036 , 0.6152596031659991 ± 0.1395794187137019 , 0.7209793033672245 ± 0.07307946313961247 , 0.5484821028596694 ± 0.16367781276243845 , 0.6152596031659991 ± 0.1395794187137019 , 0.01903125 ± 0.013411524 , -10.0 ± 4.8166378315169185 , 10.0 ± 4.8166378315169185 , -230.6 ± 151.4762027514553 , 230.6 ± 151.4762027514553 , 0.4 ± 3.7202150475476548 , 2.8 ± 2.4819347291981715 , -1.2 ± 1.469693845669907 , 1.6 ± 1.019803902718557
fold 2,  0.46567217098396074 ± 0.05283403569573121 , 0.6337303289621851 ± 0.047397155165845105 , 0.704850566607769 ± 0.06861335955160705 , 0.5845990970127278 ± 0.07616681746198627 , 0.633730328962185 ± 0.04739715516584506 , 0.018732423 ± 0.0075988066 , -7.6 ± 6.053098380168622 , 7.6 ± 6.053098380168622 , -122.2 ± 92.51680928350264 , 126.6 ± 86.39814812830191 , 0.0 ± 5.966573556070519 , 5.6 ± 2.0591260281974 , -1.4 ± 1.019803902718557 , 1.4 ± 1.019803902718557
fold 3,  0.538513478166825 ± 0.12526713161380412 , 0.6904945462256528 ± 0.1174565100307819 , 0.7605675557347663 ± 0.041922366569575466 , 0.6465766651168273 ± 0.1589824006317049 , 0.6904945462256528 ± 0.11745651003078196 , 0.024332032 ± 0.019249585 , -24.4 ± 25.016794358990122 , 24.4 ± 25.016794358990122 , -361.2 ± 270.53753898488833 , 361.2 ± 270.53753898488833 , -2.8 ± 3.919183588453085 , 4.8 ± 0.39999999999999997 , -4.0 ± 5.059644256269407 , 4.0 ± 5.059644256269407
fold 4,  0.42312463484088914 ± 0.1364292652232252 , 0.5813991353484391 ± 0.13835035113450586 , 0.6197014701858943 ± 0.07529974587078357 , 0.5642397384724969 ± 0.1846633159963231 , 0.5813991353484391 ± 0.13835035113450586 , 0.027335936 ± 0.006730465 , -5.8 ± 10.796295661012623 , 11.0 ± 5.403702434442518 , -236.6 ± 129.00170541508356 , 236.6 ± 129.00170541508356 , 2.4 ± 8.777243302996677 , 7.6 ± 5.0039984012787215 , -0.8 ± 1.4696938456699067 , 1.6 ± 0.4898979485566356
fold 5,  0.4152866599923296 ± 0.0661870028035602 , 0.5837031299700506 ± 0.06752425696534053 , 0.7846573521113802 ± 0.0369431381853087 , 0.4702762745057475 ± 0.08279710781844234 , 0.5837031299700506 ± 0.0675242569653405 , 0.021634765 ± 0.009674763 , -10.0 ± 7.402702209328699 , 10.0 ± 7.402702209328699 , -266.8 ± 184.47482213028422 , 266.8 ± 184.47482213028422 , 0.6 ± 2.416609194718914 , 2.2 ± 1.16619037896906 , -1.4 ± 1.2 , 1.4 ± 1.2
fold 6,  0.3807643726284515 ± 0.1733794119461641 , 0.5257296210454733 ± 0.20720205117778112 , 0.7514769623856233 ± 0.13293402766682308 , 0.47388821202638526 ± 0.22272272458907647 , 0.5257296210454735 ± 0.2072020511777811 , 0.008679688 ± 0.0037902475 , -7.2 ± 8.034923770640267 , 8.8 ± 6.241794613730893 , -89.2 ± 39.18877390273903 , 89.2 ± 39.18877390273903 , -5.0 ± 8.366600265340756 , 8.2 ± 5.2687759489277965 , 0.0 ± 0.6324555320336759 , 0.4 ± 0.48989794855663565
fold 7,  0.43044101149702607 ± 0.07721459363235678 , 0.5975504869298918 ± 0.07936617096575857 , 0.58440441852208 ± 0.14494548750798764 , 0.6432892858222333 ± 0.04972137698966481 , 0.5975504869298918 ± 0.07936617096575861 , 0.021798829 ± 0.013314396 , -7.2 ± 5.635601121442148 , 7.6 ± 5.083306010855534 , -114.2 ± 225.45988556725564 , 207.8 ± 143.8504779276037 , -0.4 ± 9.00222194794152 , 7.2 ± 5.418486873657627 , 0.2 ± 1.6 , 1.4 ± 0.8
fold 8,  0.4338535653105867 ± 0.06714206588385403 , 0.6020023327993342 ± 0.06742045805622236 , 0.6682330100916356 ± 0.1148573244153944 , 0.5593747858427972 ± 0.07727708433039628 , 0.6020023327993342 ± 0.06742045805622232 , 0.0103085935 ± 0.004462592 , -6.6 ± 4.673328578219168 , 6.6 ± 4.673328578219168 , -54.0 ± 74.2940105257483 , 72.0 ± 57.02280245656118 , -0.8 ± 2.227105745132009 , 2.0 ± 1.2649110640673518 , -1.2 ± 1.9390719429665315 , 1.2 ± 1.9390719429665315
fold 9,  0.4619272861679501 ± 0.05825441455293968 , 0.6296904292962708 ± 0.05654993443240978 , 0.6505217204779609 ± 0.06982568913739226 , 0.6116296240509309 ± 0.05296344874229495 , 0.6296904292962708 ± 0.0565499344324097 , 0.0078476565 ± 0.0027012401 , -8.8 ± 6.112282715974451 , 8.8 ± 6.112282715974451 , -74.6 ± 48.29327075276637 , 74.6 ± 48.29327075276637 , -4.4 ± 4.586937976471886 , 4.8 ± 4.166533331199932 , -0.6 ± 0.8 , 0.6 ± 0.8
fold 10,  0.39066762109566505 ± 0.12443883354154445 , 0.5506720364965235 ± 0.12509957887594697 , 0.6809475119913924 ± 0.06489925713405935 , 0.5175904729745929 ± 0.22949315129122333 , 0.5506720364965235 ± 0.12509957887594697 , 0.015138673 ± 0.0079271365 , -17.2 ± 17.814600753314682 , 21.6 ± 12.109500402576483 , -183.2 ± 187.96850800067546 , 196.4 ± 174.13052575582492 , 2.6 ± 9.43610088966836 , 7.8 ± 5.912698199637793 , -3.4 ± 4.498888751680797 , 3.8 ± 4.166533331199932
unet++ timm-efficientnet-b4 jaccard
fold 1,  0.49668908301570436 ± 0.1490527855337832 , 0.6495398473531087 ± 0.14261859564135362 , 0.7015307871973534 ± 0.11556114546442073 , 0.6110322147986176 ± 0.16789890442501215 , 0.6495398473531087 ± 0.14261859564135365 , 0.01825 ± 0.01263804 , -7.8 ± 4.955804677345547 , 7.8 ± 4.955804677345547 , -170.4 ± 149.64838789642877 , 170.4 ± 149.64838789642877 , -0.4 ± 2.4166091947189146 , 2.0 ± 1.4142135623730951 , -1.0 ± 0.8944271909999159 , 1.0 ± 0.8944271909999159
fold 2,  0.48305183971841625 ± 0.062105248278291635 , 0.6491497032396532 ± 0.05448079733056397 , 0.7336674869300167 ± 0.051810945321630095 , 0.587052169947595 ± 0.07845331017393707 , 0.6491497032396532 ± 0.05448079733056392 , 0.017658204 ± 0.0075159473 , -8.4 ± 10.091580649234292 , 10.4 ± 8.014985963805552 , -152.2 ± 97.7658427059267 , 152.2 ± 97.7658427059267 , -1.0 ± 4.147288270665544 , 4.2 ± 0.7483314773547882 , -1.8 ± 1.7204650534085255 , 1.8 ± 1.7204650534085255
fold 3,  0.5439980760210525 ± 0.11905804606435581 , 0.6960712941690612 ± 0.11150059407861711 , 0.7148959732480814 ± 0.07483151066065548 , 0.6841647935240147 ± 0.14020358347913767 , 0.6960712941690612 ± 0.11150059407861714 , 0.02595703 ± 0.021349963 , -18.6 ± 18.895502110290693 , 18.6 ± 18.895502110290693 , -298.8 ± 201.47595390021112 , 298.8 ± 201.47595390021112 , 1.0 ± 2.0976176963403033 , 2.2 ± 0.7483314773547882 , -3.6 ± 4.223742416388576 , 3.6 ± 4.223742416388576
fold 4,  0.4219459694702099 ± 0.13152540047110373 , 0.5808959536936456 ± 0.13630798059365742 , 0.6292945645181046 ± 0.08731964152471883 , 0.549978911996573 ± 0.17117568069548994 , 0.5808959536936456 ± 0.13630798059365742 , 0.027191406 ± 0.0075122723 , -8.2 ± 11.338430226446693 , 11.4 ± 8.114185110040317 , -255.2 ± 93.08576690343159 , 255.2 ± 93.08576690343159 , 1.4 ± 11.128342194594845 , 10.2 ± 4.664761515876241 , -1.2 ± 1.6 , 1.6 ± 1.2000000000000002
fold 5,  0.48954113708505603 ± 0.04277945953435987 , 0.6561780728545732 ± 0.03923470106264884 , 0.687416243367594 ± 0.022981615245716815 , 0.636200583065748 ± 0.08606906694566845 , 0.6561780728545732 ± 0.03923470106264888 , 0.021099608 ± 0.007709533 , -6.8 ± 4.874423042781577 , 7.2 ± 4.261455150532504 , -99.8 ± 101.2707262736868 , 109.0 ± 91.2951258282719 , -0.2 ± 3.3704599092705436 , 2.6 ± 2.1540659228538015 , -0.4 ± 0.7999999999999999 , 0.8 ± 0.4000000000000001
fold 6,  0.3643994452529116 ± 0.11364079880563728 , 0.5232649739586914 ± 0.1311434270897419 , 0.6266531622958786 ± 0.1244589860866336 , 0.50737186217846 ± 0.17216876346670765 , 0.5232649739586914 ± 0.13114342708974186 , 0.010535156 ± 0.0061996705 , 0.4 ± 14.513442045221389 , 12.8 ± 6.8527366796047255 , -5.0 ± 144.6056707048517 , 116.6 ± 85.67520061254598 , -4.0 ± 4.774934554525329 , 4.8 ± 3.9698866482558417 , 1.4 ± 2.4979991993593593 , 1.8 ± 2.227105745132009
fold 7,  0.3946511922453326 ± 0.07485640054002646 , 0.5619017746555697 ± 0.07546807405056942 , 0.5863462288412521 ± 0.1585661968594884 , 0.5904184636650156 ± 0.11936666269274014 , 0.5619017746555698 ± 0.07546807405056942 , 0.022205079 ± 0.0127964085 , -9.4 ± 4.079215610874228 , 9.4 ± 4.079215610874228 , -115.2 ± 257.33122624353234 , 236.8 ± 153.0233969038722 , -0.6 ± 11.146299834474219 , 8.6 ± 7.116178749862878 , -0.4 ± 0.48989794855663565 , 0.4 ± 0.48989794855663565
fold 8,  0.42829926984635475 ± 0.0770885131055536 , 0.5956472694484968 ± 0.07586922131265354 , 0.7380242004200783 ± 0.13601269104634478 , 0.5114433556015199 ± 0.08485484685497867 , 0.5956472694484969 ± 0.07586922131265354 , 0.009695312 ± 0.0045991777 , -7.4 ± 2.5768197453450252 , 7.4 ± 2.5768197453450252 , -84.4 ± 59.071482121240194 , 91.6 ± 47.14064064053436 , 1.0 ± 5.549774770204643 , 4.2 ± 3.762977544445356 , -1.4 ± 1.624807680927192 , 1.8 ± 1.1661903789690602
fold 9,  0.44831510329843827 ± 0.046858143990357294 , 0.6176182629933119 ± 0.04534254182462296 , 0.6899611581213436 ± 0.02960035307005347 , 0.5660134112342908 ± 0.07968950561286488 , 0.617618262993312 ± 0.04534254182462298 , 0.007671875 ± 0.0029639765 , -8.2 ± 5.979966555090422 , 8.6 ± 5.388877434122992 , -83.6 ± 56.151936743090175 , 83.6 ± 56.151936743090175 , -3.8 ± 4.955804677345546 , 4.6 ± 4.223742416388575 , -0.8 ± 0.9797958971132712 , 1.2 ± 0.4
fold 10,  0.399538157905085 ± 0.09731170305921577 , 0.5642196879429018 ± 0.09718786164133886 , 0.6869946858518656 ± 0.06423423026813847 , 0.5026986756097349 ± 0.14617959951029474 , 0.5642196879429018 ± 0.0971878616413389 , 0.014687499 ± 0.007746518 , -9.4 ± 14.623269128344727 , 14.2 ± 10.02796090937734 , -149.2 ± 140.3073768552459 , 170.4 ± 113.62499724972494 , 7.6 ± 7.989993742175272 , 8.8 ± 6.64529909033446 , -3.0 ± 3.63318042491699 , 3.0 ± 3.63318042491699
unet++ timm-efficientnet-b5 jaccard
fold 1,  0.5000895526785614 ± 0.15408476278921626 , 0.6518895235062028 ± 0.14476762408544344 , 0.7074213922215031 ± 0.07520188006280351 , 0.6262661034718409 ± 0.20213071633228807 , 0.6518895235062027 ± 0.14476762408544344 , 0.01790039 ± 0.012273853 , -13.2 ± 15.118200951171406 , 13.2 ± 15.118200951171406 , -195.4 ± 217.74627436537233 , 195.4 ± 217.74627436537233 , -2.4 ± 6.343500610861482 , 6.0 ± 3.1622776601683795 , -0.8 ± 1.6 , 1.6 ± 0.8
fold 2,  0.48096555053098317 ± 0.05345777210368645 , 0.6477854377232458 ± 0.04835412789684538 , 0.7443037554703463 ± 0.084191549255395 , 0.577587052644441 ± 0.0481204761359953 , 0.6477854377232458 ± 0.04835412789684534 , 0.017712891 ± 0.0076391394 , -10.8 ± 8.328265125462805 , 11.2 ± 7.782030583337488 , -172.6 ± 89.49100513459439 , 172.6 ± 89.49100513459439 , -1.4 ± 4.029888335921977 , 3.8 ± 1.9390719429665317 , -1.8 ± 1.1661903789690602 , 1.8 ± 1.1661903789690602
fold 3,  0.5234734581568093 ± 0.1250963039557839 , 0.67723250471026 ± 0.12164923201190006 , 0.7580713612792606 ± 0.07669597954905576 , 0.6236464037542616 ± 0.15154169687366376 , 0.6772325047102599 ± 0.12164923201190003 , 0.02540039 ± 0.020730741 , -23.8 ± 24.45730974575904 , 23.8 ± 24.45730974575904 , -360.2 ± 271.5896905259844 , 360.2 ± 271.5896905259844 , -2.8 ± 3.3704599092705436 , 3.2 ± 2.9933259094191533 , -4.0 ± 4.560701700396552 , 4.0 ± 4.560701700396552
fold 4,  0.40061187618841315 ± 0.1518900500092721 , 0.5540811032442106 ± 0.16625485637946377 , 0.6167262508635197 ± 0.09301851629269363 , 0.5266355181478006 ± 0.20119022883494325 , 0.5540811032442106 ± 0.16625485637946377 , 0.027626952 ± 0.0063466714 , -9.8 ± 12.448293055676348 , 13.4 ± 8.452218643646177 , -285.6 ± 145.21239616506574 , 285.6 ± 145.21239616506574 , -2.4 ± 10.403845442911962 , 8.8 ± 6.04648658313239 , -0.8 ± 1.7204650534085253 , 1.6 ± 1.019803902718557
fold 5,  0.4753311324728216 ± 0.04827489007164032 , 0.642904009995392 ± 0.04487020538574807 , 0.6872735936360189 ± 0.051293416968574305 , 0.61465677029621 ± 0.08684290124120281 , 0.642904009995392 ± 0.044870205385748055 , 0.022121094 ± 0.009650862 , -9.6 ± 6.019966777316965 , 9.6 ± 6.019966777316965 , -120.6 ± 126.50786536812642 , 120.6 ± 126.50786536812642 , -3.2 ± 2.993325909419153 , 3.6 ± 2.4979991993593593 , -0.4 ± 1.624807680927192 , 1.2 ± 1.16619037896906
fold 6,  0.311917306316172 ± 0.1792036472143438 , 0.4453257334892899 ± 0.22383856707377456 , 0.7443430216465435 ± 0.17245764677707248 , 0.4141095710380405 ± 0.2663453844963307 , 0.44532573348928983 ± 0.22383856707377456 , 0.010041015 ± 0.005050471 , -7.6 ± 12.84678948220138 , 13.6 ± 6.151422599691879 , -86.8 ± 133.93042970139385 , 138.8 ± 78.7791850681384 , -7.6 ± 9.393614852653903 , 10.4 ± 6.151422599691879 , 0.0 ± 0.8944271909999159 , 0.8 ± 0.4000000000000001
fold 7,  0.4289499674331214 ± 0.1018194779362169 , 0.593539244577585 ± 0.09611382108817197 , 0.6385697800334762 ± 0.16726832868484068 , 0.5951021109113639 ± 0.10495645357801317 , 0.593539244577585 ± 0.09611382108817193 , 0.019746095 ± 0.01102492 , -6.8 ± 5.1146847410177685 , 6.8 ± 5.1146847410177685 , -93.6 ± 207.25501200212267 , 208.4 ± 91.02219509548208 , -1.2 ± 7.756287771866126 , 6.0 ± 5.059644256269407 , 0.8 ± 1.1661903789690602 , 0.8 ± 1.1661903789690602
fold 8,  0.4690163361839844 ± 0.07648657874615025 , 0.6348313160231044 ± 0.07142717604450131 , 0.7353002486981282 ± 0.09833105555103366 , 0.579663596036861 ± 0.1073114256963432 , 0.6348313160231044 ± 0.07142717604450129 , 0.008976562 ± 0.0037854337 , -9.2 ± 2.9257477676655586 , 9.2 ± 2.9257477676655586 , -61.8 ± 41.077487751808775 , 61.8 ± 41.077487751808775 , -1.2 ± 2.039607805437114 , 2.0 ± 1.2649110640673518 , -1.4 ± 1.019803902718557 , 1.4 ± 1.019803902718557
fold 9,  0.45451000028929 ± 0.04134384137142915 , 0.623885979311029 ± 0.03801902812646017 , 0.6765060624348991 ± 0.1014714344401112 , 0.5973294068684953 ± 0.07515624948132499 , 0.623885979311029 ± 0.038019028126460214 , 0.007767578 ± 0.0024743297 , -11.0 ± 5.440588203494177 , 11.0 ± 5.440588203494177 , -76.8 ± 56.40709175272202 , 76.8 ± 56.40709175272202 , -6.4 ± 5.238320341483518 , 6.8 ± 4.707440918375928 , -0.8 ± 0.9797958971132712 , 1.2 ± 0.4
fold 10,  0.38334590850043926 ± 0.1077147013392662 , 0.5461388701002379 ± 0.10405907053767835 , 0.6390754618436713 ± 0.11282083823336136 , 0.5299115612101138 ± 0.19357852817466892 , 0.5461388701002379 ± 0.10405907053767839 , 0.015964843 ± 0.008489755 , -12.6 ± 16.329115101560156 , 18.6 ± 8.912911982062878 , -134.0 ± 135.10144336756733 , 165.6 ± 93.72854421146207 , 2.6 ± 9.264987857520376 , 7.0 ± 6.603029607687671 , -2.6 ± 3.3823069050575527 , 2.6 ± 3.3823069050575527
unet++ timm-efficientnet-b6 jaccard
fold 1,  0.5027220188573134 ± 0.13588708840826727 , 0.657363544616931 ± 0.129831160755399 , 0.7172369663382405 ± 0.08071799524005781 , 0.6150871868636221 ± 0.15645144457233912 , 0.657363544616931 ± 0.12983116075539897 , 0.017949218 ± 0.012761512 , -8.4 ± 6.740919818541088 , 8.4 ± 6.740919818541088 , -179.0 ± 121.78834098549828 , 179.0 ± 121.78834098549828 , -0.6 ± 4.5431266766402185 , 3.8 ± 2.5612496949731396 , -1.2 ± 0.7483314773547883 , 1.2 ± 0.7483314773547883
fold 2,  0.471934472074415 ± 0.08057314651619708 , 0.6372481859756426 ± 0.07310595259110693 , 0.7578293909620047 ± 0.05064377312444494 , 0.5553846412601031 ± 0.09386046170425218 , 0.6372481859756427 ± 0.07310595259110694 , 0.017308595 ± 0.007677373 , -12.2 ± 8.97552226892675 , 13.0 ± 7.771743691090179 , -206.4 ± 104.84006867605534 , 206.4 ± 104.84006867605534 , -3.6 ± 3.6110940170535573 , 4.8 ± 1.7204650534085255 , -1.6 ± 1.019803902718557 , 1.6 ± 1.019803902718557
fold 3,  0.5442076843426872 ± 0.10713028574001884 , 0.6979335649481129 ± 0.09957933518703499 , 0.7467671846949469 ± 0.08495431596379929 , 0.6628258984793007 ± 0.12750833799340863 , 0.6979335649481129 ± 0.09957933518703506 , 0.025160158 ± 0.020620214 , -20.4 ± 19.043108989868223 , 20.4 ± 19.043108989868223 , -306.0 ± 173.30089440046177 , 306.0 ± 173.30089440046177 , -0.6 ± 2.8000000000000003 , 2.6 ± 1.2 , -3.6 ± 3.32264954516723 , 3.6 ± 3.32264954516723
